"species","leaf","water.potential","fresh.weight","unique_id","inv.water.potential","saturated.water.content","relative.water.content","relative.water.deficit","osm.pot.fullturgor","max.psip","osmotic.potential","pressure.potential","apoplastic.fraction","sym.rwc","sym.rwd","relative.water.deficit.attlp","relative.water.content.attlp","sym.rwd.attlp","sym.rwc.attlp","leaf.waterpotential.attlp","modulus","modulus_sym","cap.ft.bulk","cap.ft.sym","cap.tlp.bulk","cap.tlp.sym"
"umca",1,-3.606,0.135214,"umca_1",0.277315585135885,0.200961988138805,67.2833709759119,32.7166290240881,-2.60622526818894,2.60622526818894,-3.33023213922292,-0.275767860777075,-50.4874799150039,78.2595674785925,21.7404325214075,10.9340811387169,89.0659188612831,7.26577463114705,92.7342253688529,-2.81042436902083,23.8357959404605,35.8698886284819,0.050457390358698,0.0335292945215087,0.364980489026225,0.242532129073041
"umca",1,-3.695,0.0978140000000004,"umca_1",0.27063599458728,0.200961988138805,48.6728863034735,51.3271136965265,-2.60622526818894,2.60622526818894,-3.95525236198125,0.260252361981253,-50.4874799150039,65.8927681389067,34.1072318610933,10.9340811387169,89.0659188612831,7.26577463114705,92.7342253688529,-2.81042436902083,23.8357959404605,35.8698886284819,0.050457390358698,0.0335292945215087,0.364980489026225,0.242532129073041
"umca",2,-0.285,0.29207,"umca_2",3.50877192982456,0.29873627717301,97.7685076495918,2.23149235040819,-1.75334828297503,1.75334828297503,-1.79402804259244,1.50902804259244,1.58840929458401,97.7324903149997,2.26750968500032,13.1427469172055,86.8572530827945,13.3548770251533,86.6451229748467,-2.02359720059955,13.3408053432094,13.1288987511655,0.0658634116017311,0.0669264779988018,0.177789646648541,0.180659255047237
"umca",2,-0.671,0.28799,"umca_2",1.4903129657228,0.29873627717301,96.4027545383159,3.59724546168407,-1.75334828297503,1.75334828297503,-1.8198701171708,1.1488701171708,1.58840929458401,96.3446933070597,3.65530669294029,13.1427469172055,86.8572530827945,13.3548770251533,86.6451229748467,-2.02359720059955,13.3408053432094,13.1288987511655,0.0658634116017311,0.0669264779988018,0.177789646648541,0.180659255047237
"umca",2,-0.999,0.2771,"umca_2",1.001001001001,0.29873627717301,92.7573988074842,7.24260119251583,-1.75334828297503,1.75334828297503,-1.89263689890703,0.893636898907029,1.58840929458401,92.6404998226319,7.35950017736808,13.1427469172055,86.8572530827945,13.3548770251533,86.6451229748467,-2.02359720059955,13.3408053432094,13.1288987511655,0.0658634116017311,0.0669264779988018,0.177789646648541,0.180659255047237
"umca",2,-1.376,0.27263,"umca_2",0.726744186046512,0.29873627717301,91.2610957664539,8.73890423354612,-1.75334828297503,1.75334828297503,-1.92421795729641,0.54821795729641,1.58840929458401,91.1200457477564,8.87995425224358,13.1427469172055,86.8572530827945,13.3548770251533,86.6451229748467,-2.02359720059955,13.3408053432094,13.1288987511655,0.0658634116017311,0.0669264779988018,0.177789646648541,0.180659255047237
"umca",2,-1.754,0.26422,"umca_2",0.570125427594071,0.29873627717301,88.4459036914957,11.5540963085043,-1.75334828297503,1.75334828297503,-1.98658497791433,0.232584977914329,1.58840929458401,88.2594151505079,11.7405848494921,13.1427469172055,86.8572530827945,13.3548770251533,86.6451229748467,-2.02359720059955,13.3408053432094,13.1288987511655,0.0658634116017311,0.0669264779988018,0.177789646648541,0.180659255047237
"umca",2,-2.126,0.26066,"umca_2",0.470366886171214,0.29873627717301,87.2542171532256,12.7457828467744,-1.75334828297503,1.75334828297503,-2.01422011770332,-0.111779882296681,1.58840929458401,87.0484942318151,12.9515057681849,13.1427469172055,86.8572530827945,13.3548770251533,86.6451229748467,-2.02359720059955,13.3408053432094,13.1288987511655,0.0658634116017311,0.0669264779988018,0.177789646648541,0.180659255047237
"umca",2,-2.375,0.25645,"umca_2",0.421052631578947,0.29873627717301,85.8449473986983,14.1550526013017,-1.75334828297503,1.75334828297503,-2.04790984142935,-0.327090158570647,1.58840929458401,85.6164782015634,14.3835217984366,13.1427469172055,86.8572530827945,13.3548770251533,86.6451229748467,-2.02359720059955,13.3408053432094,13.1288987511655,0.0658634116017311,0.0669264779988018,0.177789646648541,0.180659255047237
"umca",2,-2.485,0.25599,"umca_2",0.402414486921529,0.29873627717301,85.6909654302701,14.3090345697299,-1.75334828297503,1.75334828297503,-2.05165932542884,-0.433340674571161,1.58840929458401,85.4600108918447,14.5399891081553,13.1427469172055,86.8572530827945,13.3548770251533,86.6451229748467,-2.02359720059955,13.3408053432094,13.1288987511655,0.0658634116017311,0.0669264779988018,0.177789646648541,0.180659255047237
"umca",2,-2.718,0.17968,"umca_2",0.367917586460633,0.29873627717301,60.1466958416772,39.8533041583228,-1.75334828297503,1.75334828297503,-2.94663323950602,0.228633239506017,1.58840929458401,59.5034447948117,40.4965552051883,13.1427469172055,86.8572530827945,13.3548770251533,86.6451229748467,-2.02359720059955,13.3408053432094,13.1288987511655,0.0658634116017311,0.0669264779988018,0.177789646648541,0.180659255047237
"umca",2,-3.643,0.16474,"umca_2",0.274499039253363,0.29873627717301,55.1456293018583,44.8543706981417,-1.75334828297503,1.75334828297503,-3.22178398290178,-0.421216017098223,1.58840929458401,54.4216586922081,45.5783413077919,13.1427469172055,86.8572530827945,13.3548770251533,86.6451229748467,-2.02359720059955,13.3408053432094,13.1288987511655,0.0658634116017311,0.0669264779988018,0.177789646648541,0.180659255047237
"umca",2,-4.358,0.12898,"umca_2",0.229463056447912,0.29873627717301,43.1752049736172,56.8247950263828,-1.75334828297503,1.75334828297503,-4.14914856436456,-0.208851435635436,1.58840929458401,42.2580260932054,57.7419739067946,13.1427469172055,86.8572530827945,13.3548770251533,86.6451229748467,-2.02359720059955,13.3408053432094,13.1288987511655,0.0658634116017311,0.0669264779988018,0.177789646648541,0.180659255047237
"umca",2,-5.733,0.0849200000000003,"umca_2",0.174428745857317,0.29873627717301,28.4264103454766,71.5735896545234,-1.75334828297503,1.75334828297503,-6.42930869780422,0.696308697804225,1.58840929458401,27.2711789927562,72.7288210072438,13.1427469172055,86.8572530827945,13.3548770251533,86.6451229748467,-2.02359720059955,13.3408053432094,13.1288987511655,0.0658634116017311,0.0669264779988018,0.177789646648541,0.180659255047237
"umca",3,-0.386,0.17276,"umca_3",2.59067357512953,0.177750425763495,97.1924535527496,2.8075464472504,-2.57246114298176,2.57246114298176,-2.61338604571027,2.22738604571027,-79.2845484961114,98.4340276555894,1.56597234441055,17.4608079767764,82.5391920232236,9.73915941069238,90.2608405893076,-2.85003011958045,14.732772655213,26.4135849358572,0.07471685522419,0.0416750109537802,0.433436585002435,0.24175902978713
"umca",3,-0.665,0.17126,"umca_3",1.50375939849624,0.177750425763495,96.34857371755,3.65142628245003,-2.57246114298176,2.57246114298176,-2.62594281038979,1.96094281038979,-79.2845484961114,97.9633346470294,2.03666535297057,17.4608079767764,82.5391920232236,9.73915941069238,90.2608405893076,-2.85003011958045,14.732772655213,26.4135849358572,0.07471685522419,0.0416750109537802,0.433436585002435,0.24175902978713
"umca",3,-0.838,0.16902,"umca_3",1.19331742243437,0.177750425763495,95.0883798303182,4.9116201696818,-2.57246114298176,2.57246114298176,-2.6449205101373,1.8069205101373,-79.2845484961114,97.2604330875796,2.73956691242041,17.4608079767764,82.5391920232236,9.73915941069238,90.2608405893076,-2.85003011958045,14.732772655213,26.4135849358572,0.07471685522419,0.0416750109537802,0.433436585002435,0.24175902978713
"umca",3,-1.085,0.16534,"umca_3",0.921658986175115,0.177750425763495,93.0180613012945,6.98193869870548,-2.57246114298176,2.57246114298176,-2.67670080613149,1.59170080613149,-79.2845484961114,96.105666239912,3.89433376008805,17.4608079767764,82.5391920232236,9.73915941069238,90.2608405893076,-2.85003011958045,14.732772655213,26.4135849358572,0.07471685522419,0.0416750109537802,0.433436585002435,0.24175902978713
"umca",3,-1.346,0.16154,"umca_3",0.742942050520059,0.177750425763495,90.8802323854549,9.1197676145451,-2.57246114298176,2.57246114298176,-2.71032896557055,1.36432896557055,-79.2845484961114,94.9132439515596,5.08675604844045,17.4608079767764,82.5391920232236,9.73915941069238,90.2608405893076,-2.85003011958045,14.732772655213,26.4135849358572,0.07471685522419,0.0416750109537802,0.433436585002435,0.24175902978713
"umca",3,-1.667,0.15784,"umca_3",0.599880023995201,0.177750425763495,88.7986621252954,11.2013378747046,-2.57246114298176,2.57246114298176,-2.74389412742773,1.07689412742773,-79.2845484961114,93.7522011971112,6.24779880288877,17.4608079767764,82.5391920232236,9.73915941069238,90.2608405893076,-2.85003011958045,14.732772655213,26.4135849358572,0.07471685522419,0.0416750109537802,0.433436585002435,0.24175902978713
"umca",3,-1.933,0.15112,"umca_3",0.517330574236937,0.177750425763495,85.0180804636001,14.9819195363999,-2.57246114298176,2.57246114298176,-2.80703076672234,0.874030766722343,-79.2845484961114,91.6434965187617,8.35650348123829,17.4608079767764,82.5391920232236,9.73915941069238,90.2608405893076,-2.85003011958045,14.732772655213,26.4135849358572,0.07471685522419,0.0416750109537802,0.433436585002435,0.24175902978713
